사건번호,품목,hs_code,년월,규제국,중간국,수입국,규제국_중간국_수출량,규제국_수입국_수출량,규제국_중간국_수출총달러,규제국_수입국_수출총달러,규제국_중간국_단가,규제국_수입국_단가,isr_min,isr_best_lag,isr_risk
1,PET필름(1차재심),392062,2012.06,인도,이탈리아,대한민국,1491397.0,104226.0,2980643.986,287113.744,1.998558389214944,2.7547228522633507,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.07,인도,이탈리아,대한민국,374352.0,82765.0,776145.457,255364.664,2.0733038877847587,3.0854185223222377,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.08,인도,이탈리아,대한민국,1150744.0,144207.0,2266371.497,413411.975,1.9694836531843747,2.8667954745608744,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.09,인도,이탈리아,대한민국,454648.0,31083.0,1076202.745,91389.58,2.36711201852862,2.9401788759128786,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.1,인도,이탈리아,대한민국,667422.0,169886.0,1348770.126,531078.53,2.0208655483337377,3.1260876705555494,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.11,인도,이탈리아,대한민국,420744.0,79198.0,872813.883,285030.417,2.0744535465746394,3.5989597843379886,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.12,인도,이탈리아,대한민국,2164421.0,86774.0,4128895.158,243164.651,1.907621094971819,2.8022754626961994,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2013.01,인도,이탈리아,대한민국,1857065.0,67508.0,3680721.468,193672.066,1.9820100362669049,2.8688757776856075,-0.9276336570439176,3,0.9276336570439176
1,PET필름(1차재심),392062,2012.05,중국,대만,대한민국,0.0,271655.0,0.0,899617.0,,3.311615836262907,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.06,중국,대만,대한민국,0.0,332298.0,0.0,981323.0,,2.9531414573665806,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.07,중국,대만,대한민국,0.0,348524.0,0.0,1319108.0,,3.7848412160998954,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.08,중국,대만,대한민국,0.0,384398.0,0.0,1495263.0,,3.889882361510726,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.09,중국,대만,대한민국,0.0,689144.0,0.0,2012228.0,,2.9198948260450646,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.10,중국,대만,대한민국,0.0,0.0,0.0,0.0,,,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.11,중국,대만,대한민국,0.0,0.0,0.0,0.0,,,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.12,중국,대만,대한민국,0.0,0.0,0.0,0.0,,,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2013.01,중국,대만,대한민국,0.0,0.0,0.0,0.0,,,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.05,중국,벨기에,대한민국,413026.0,271655.0,1045638.0,899617.0,2.531651760421862,3.311615836262907,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.06,중국,벨기에,대한민국,361367.0,332298.0,731183.0,981323.0,2.0233806628718174,2.9531414573665806,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.07,중국,벨기에,대한민국,426014.0,348524.0,836261.0,1319108.0,1.9629894792189928,3.7848412160998954,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.08,중국,벨기에,대한민국,254277.0,384398.0,498880.0,1495263.0,1.961954875981705,3.889882361510726,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.09,중국,벨기에,대한민국,392103.0,689144.0,784953.0,2012228.0,2.0019051116670874,2.9198948260450646,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.1,중국,벨기에,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.11,중국,벨기에,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.12,중국,벨기에,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2013.01,중국,벨기에,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.05,중국,스위스,대한민국,4215.0,271655.0,63608.0,899617.0,15.090865954922894,3.311615836262907,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.06,중국,스위스,대한민국,1152.0,332298.0,9440.0,981323.0,8.194444444444445,2.9531414573665806,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.07,중국,스위스,대한민국,11195.0,348524.0,125783.0,1319108.0,11.235640911121036,3.7848412160998954,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.08,중국,스위스,대한민국,4858.0,384398.0,44486.0,1495263.0,9.15726636475916,3.889882361510726,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.09,중국,스위스,대한민국,11484.0,689144.0,91391.0,2012228.0,7.9581156391501215,2.9198948260450646,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.1,중국,스위스,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.11,중국,스위스,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.12,중국,스위스,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2013.01,중국,스위스,대한민국,0.0,0.0,0.0,0.0,,,-0.8451542547285166,3,0.8451542547285166
10,합판(1차재심),4412,2014.09,말레이시아,라트비아,대한민국,0.0,0.0,0.0,14729113.264,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.1,말레이시아,라트비아,대한민국,0.0,0.0,0.0,8597137.739,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.11,말레이시아,라트비아,대한민국,0.0,0.0,0.0,16213813.54,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.12,말레이시아,라트비아,대한민국,0.0,0.0,0.0,15571208.438,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.01,말레이시아,라트비아,대한민국,0.0,0.0,0.0,10378556.989,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.02,말레이시아,라트비아,대한민국,0.0,0.0,0.0,8378851.218,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.03,말레이시아,라트비아,대한민국,0.0,0.0,0.0,11763214.259,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.04,말레이시아,라트비아,대한민국,0.0,0.0,0.0,10925996.287,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.05,말레이시아,라트비아,대한민국,0.0,0.0,0.0,11396025.628,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.09,말레이시아,스위스,대한민국,0.0,0.0,0.0,14729113.264,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2014.1,말레이시아,스위스,대한민국,0.0,0.0,0.0,8597137.739,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2014.11,말레이시아,스위스,대한민국,0.0,0.0,0.0,16213813.54,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2014.12,말레이시아,스위스,대한민국,0.0,0.0,0.0,15571208.438,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2015.01,말레이시아,스위스,대한민국,0.0,0.0,0.0,10378556.989,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2015.02,말레이시아,스위스,대한민국,0.0,0.0,0.0,8378851.218,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2015.03,말레이시아,스위스,대한민국,0.0,0.0,0.0,11763214.259,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2015.04,말레이시아,스위스,대한민국,0.0,0.0,0.0,10925996.287,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2015.05,말레이시아,스위스,대한민국,0.0,0.0,0.0,11396025.628,,,-0.9411239481143202,3,0.9411239481143202
10,합판(1차재심),4412,2014.09,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,14729113.264,,,-0.7775419143502353,1,0.7775419143502353
