사건번호,품목,hs_code,규제국,후보국,분석시작월,window,sr_lag0,sr_lag1,sr_lag2,sr_lag3,sr_min,sr_best_lag,sr_risk,규제국_6개월_수입합,후보국_전체기간_수입합
48,도공(coated) 인쇄용지,4810,일본,인도,2024.03,6,-0.48571428571428577,0.14285714285714288,0.4285714285714286,0.4285714285714286,-0.48571428571428577,0,0.48571428571428577,7235707.0,328394.0
48,도공(coated) 인쇄용지,4810,일본,인도네시아,2024.03,6,-0.21251185925162072,0.3188740696088466,0.8804062740424288,0.17393131069573456,-0.21251185925162072,0,0.21251185925162072,7235707.0,125708.0
48,도공(coated) 인쇄용지,4810,일본,캐나다,2024.03,6,0.39279220242478635,-0.3718678720805473,-0.50709255283711,0.33806170189140666,-0.50709255283711,2,0.50709255283711,7235707.0,34.0
48,도공(coated) 인쇄용지,4810,일본,콜롬비아,2024.03,6,0.13093073414159545,0.6546536707079772,0.39279220242478635,-0.13093073414159545,-0.13093073414159545,3,0.13093073414159545,7235707.0,10632.0
48,도공(coated) 인쇄용지,4810,일본,태국,2024.03,6,0.08571428571428573,-0.2571428571428572,-0.3188740696088466,-0.8827348295047495,-0.8827348295047495,3,0.8827348295047495,7235707.0,43.0
48,도공(coated) 인쇄용지,4810,일본,튀르키예,2024.03,6,-0.6546536707079772,,,,-0.6546536707079772,0,0.6546536707079772,7235707.0,1341.0
48,도공(coated) 인쇄용지,4810,일본,포루투갈,2024.03,6,0.39279220242478635,-0.13093073414159545,-0.6546536707079772,,-0.6546536707079772,2,0.6546536707079772,7235707.0,3.0
48,도공(coated) 인쇄용지,4810,일본,프랑스,2024.03,6,0.7142857142857143,-0.2571428571428572,0.028988551782622423,-0.057977103565244846,-0.2571428571428572,1,0.2571428571428572,7235707.0,24501.0
48,도공(coated) 인쇄용지,4810,일본,필리핀,2024.03,6,-0.7142857142857143,-0.2571428571428572,0.3714285714285715,0.028988551782622423,-0.7142857142857143,0,0.7142857142857143,7235707.0,57146.0
48,도공(coated) 인쇄용지,4810,일본,호주,2024.03,6,-0.13093073414159545,-0.6546536707079772,,-0.39279220242478635,-0.6546536707079772,1,0.6546536707079772,7235707.0,209772.0
48,도공(coated) 인쇄용지,4810,일본,홍콩,2024.03,6,0.5408987230262506,0.8451542547285166,0.2704493615131253,-0.5408987230262506,-0.5408987230262506,3,0.5408987230262506,7235707.0,45390.0
48,도공(coated) 인쇄용지,4810,중국,남아프리카공화국,2024.03,6,0.13093073414159545,-0.13093073414159545,0.39279220242478635,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,21958040.0,1.0
48,도공(coated) 인쇄용지,4810,중국,네덜란드,2024.03,6,0.46291004988627577,-0.37032803990902063,-0.13522468075656266,-0.033806170189140665,-0.37032803990902063,1,0.37032803990902063,21958040.0,7383.0
48,도공(coated) 인쇄용지,4810,중국,뉴질랜드,2024.03,6,0.2571428571428572,-0.7142857142857143,-0.4285714285714286,0.3714285714285715,-0.7142857142857143,1,0.7142857142857143,21958040.0,550268.0
48,도공(coated) 인쇄용지,4810,중국,대만,2024.03,6,0.2571428571428572,-0.14285714285714288,-0.3142857142857143,0.7714285714285715,-0.3142857142857143,2,0.3142857142857143,21958040.0,854571.0
48,도공(coated) 인쇄용지,4810,중국,덴마크,2024.03,6,-0.3142857142857143,-0.49280538030458115,-0.15179418517972906,0.5161002296110789,-0.49280538030458115,1,0.49280538030458115,21958040.0,80.0
48,도공(coated) 인쇄용지,4810,중국,독일,2024.03,6,0.3714285714285715,0.2,-0.3714285714285715,-0.08571428571428573,-0.3714285714285715,2,0.3714285714285715,21958040.0,2899795.0
48,도공(coated) 인쇄용지,4810,중국,말레이시아,2024.03,6,0.7714285714285715,-0.7142857142857143,-0.028571428571428574,-0.2,-0.7142857142857143,1,0.7142857142857143,21958040.0,3567318.0
48,도공(coated) 인쇄용지,4810,중국,멕시코,2024.03,6,-0.033806170189140665,0.2704493615131253,-0.33806170189140666,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,21958040.0,98.0
48,도공(coated) 인쇄용지,4810,중국,몽골,2024.03,6,0.6546536707079772,-0.39279220242478635,0.13093073414159545,-0.13093073414159545,-0.39279220242478635,1,0.39279220242478635,21958040.0,45.0
48,도공(coated) 인쇄용지,4810,중국,미국,2024.03,6,-0.2571428571428572,-0.14285714285714288,-0.5428571428571429,-0.3142857142857143,-0.5428571428571429,2,0.5428571428571429,21958040.0,18254316.0
48,도공(coated) 인쇄용지,4810,중국,미얀마,2024.03,6,-0.13093073414159545,0.39279220242478635,-0.6546536707079772,,-0.6546536707079772,2,0.6546536707079772,21958040.0,1.0
48,도공(coated) 인쇄용지,4810,중국,베트남,2024.03,6,0.48571428571428577,0.08571428571428573,-0.2571428571428572,-0.08571428571428573,-0.2571428571428572,2,0.2571428571428572,21958040.0,326994.0
