pair_id,사건번호,품목,hs_code,규제국,중간국,수입국,reporter_code,periods,flow_code,isr_min,isr_best_lag,isr_risk,flow_type,partner_code,partner_country
477,8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,아랍에미리트 연합,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,784,아랍에미리트 연합
477,8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,아랍에미리트 연합,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
478,8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,콜롬비아,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,170,콜롬비아
478,8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,콜롬비아,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
479,9,OPP필름,392020,인도네시아,러시아 연방,대한민국,360,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,643,러시아 연방
479,9,OPP필름,392020,인도네시아,러시아 연방,대한민국,360,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
480,9,OPP필름,392020,인도네시아,체코공화국,대한민국,360,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,203,체코공화국
480,9,OPP필름,392020,인도네시아,체코공화국,대한민국,360,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
481,9,OPP필름,392020,중국,스페인,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,724,스페인
481,9,OPP필름,392020,중국,스페인,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
482,9,OPP필름,392020,중국,슬로베니아,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,705,슬로베니아
482,9,OPP필름,392020,중국,슬로베니아,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
483,9,OPP필름,392020,태국,스페인,대한민국,764,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,724,스페인
483,9,OPP필름,392020,태국,스페인,대한민국,764,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
484,9,OPP필름,392020,태국,슬로베니아,대한민국,764,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,705,슬로베니아
484,9,OPP필름,392020,태국,슬로베니아,대한민국,764,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
485,10,합판(1차재심),4412,말레이시아,덴마크,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,208,덴마크
485,10,합판(1차재심),4412,말레이시아,덴마크,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
486,10,합판(1차재심),4412,말레이시아,브라질,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,76,브라질
486,10,합판(1차재심),4412,말레이시아,브라질,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
487,10,합판(1차재심),4412,말레이시아,포루투갈,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,620,포루투갈
487,10,합판(1차재심),4412,말레이시아,포루투갈,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
488,10,합판(1차재심),4412,말레이시아,필리핀,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,608,필리핀
488,10,합판(1차재심),4412,말레이시아,필리핀,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
489,11,두꺼운 PET필름,392062,일본,루마니아,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,642,루마니아
489,11,두꺼운 PET필름,392062,일본,루마니아,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
490,11,두꺼운 PET필름,392062,일본,멕시코,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,484,멕시코
490,11,두꺼운 PET필름,392062,일본,멕시코,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
491,11,두꺼운 PET필름,392062,일본,바레인,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,48,바레인
491,11,두꺼운 PET필름,392062,일본,바레인,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
492,11,두꺼운 PET필름,392062,일본,스웨덴,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,752,스웨덴
492,11,두꺼운 PET필름,392062,일본,스웨덴,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
493,11,두꺼운 PET필름,392062,일본,튀르키예,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,792,튀르키예
493,11,두꺼운 PET필름,392062,일본,튀르키예,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
494,11,두꺼운 PET필름,392062,일본,프랑스,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,251,프랑스
494,11,두꺼운 PET필름,392062,일본,프랑스,대한민국,392,"201412,201501,201502,201503,201504,201505,201506,201507,201508",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
495,12,플로트판유리(2차재심),7005,중국,라트비아,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,428,라트비아
495,12,플로트판유리(2차재심),7005,중국,라트비아,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
496,12,플로트판유리(2차재심),7005,중국,러시아 연방,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,643,러시아 연방
496,12,플로트판유리(2차재심),7005,중국,러시아 연방,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
497,12,플로트판유리(2차재심),7005,중국,룩셈부르그,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,442,룩셈부르그
497,12,플로트판유리(2차재심),7005,중국,룩셈부르그,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
498,12,플로트판유리(2차재심),7005,중국,말레이시아,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,458,말레이시아
498,12,플로트판유리(2차재심),7005,중국,말레이시아,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
499,12,플로트판유리(2차재심),7005,중국,벨기에,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,56,벨기에
499,12,플로트판유리(2차재심),7005,중국,벨기에,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
500,12,플로트판유리(2차재심),7005,중국,싱가포르,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,702,싱가포르
500,12,플로트판유리(2차재심),7005,중국,싱가포르,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
501,12,플로트판유리(2차재심),7005,중국,영국,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,826,영국
501,12,플로트판유리(2차재심),7005,중국,영국,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
502,12,플로트판유리(2차재심),7005,중국,이탈리아,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,380,이탈리아
502,12,플로트판유리(2차재심),7005,중국,이탈리아,대한민국,156,"201501,201502,201503,201504,201505,201506,201507,201508,201509",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
503,13,공기압 전송용 밸브,848120,일본,기타국,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,899,기타국
503,13,공기압 전송용 밸브,848120,일본,기타국,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
504,13,공기압 전송용 밸브,848120,일본,베트남,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,704,베트남
504,13,공기압 전송용 밸브,848120,일본,베트남,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
505,13,공기압 전송용 밸브,848120,일본,인도네시아,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,360,인도네시아
505,13,공기압 전송용 밸브,848120,일본,인도네시아,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
506,13,공기압 전송용 밸브,848120,일본,크로아티아,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,191,크로아티아
506,13,공기압 전송용 밸브,848120,일본,크로아티아,대한민국,392,"201508,201509,201510,201511,201512,201601,201602,201603,201604",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
507,14,합판(신규공급자조사),4412,중국,가나,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,288,가나
507,14,합판(신규공급자조사),4412,중국,가나,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
508,14,합판(신규공급자조사),4412,중국,스페인,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,724,스페인
508,14,합판(신규공급자조사),4412,중국,스페인,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
509,14,합판(신규공급자조사),4412,중국,싱가포르,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,702,싱가포르
509,14,합판(신규공급자조사),4412,중국,싱가포르,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
510,14,합판(신규공급자조사),4412,중국,아랍에미리트 연합,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,784,아랍에미리트 연합
510,14,합판(신규공급자조사),4412,중국,아랍에미리트 연합,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
511,14,합판(신규공급자조사),4412,중국,체코공화국,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,203,체코공화국
511,14,합판(신규공급자조사),4412,중국,체코공화국,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
512,14,합판(신규공급자조사),4412,중국,캐나다,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,124,캐나다
512,14,합판(신규공급자조사),4412,중국,캐나다,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
513,14,합판(신규공급자조사),4412,중국,코스타리카,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,188,코스타리카
513,14,합판(신규공급자조사),4412,중국,코스타리카,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
514,14,합판(신규공급자조사),4412,중국,콩고,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,178,콩고
514,14,합판(신규공급자조사),4412,중국,콩고,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
515,14,합판(신규공급자조사),4412,중국,폴란드,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,616,폴란드
515,14,합판(신규공급자조사),4412,중국,폴란드,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
516,14,합판(신규공급자조사),4412,중국,호주,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,36,호주
516,14,합판(신규공급자조사),4412,중국,호주,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
517,15,합판(신규공급자조사),4412,중국,가나,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,288,가나
517,15,합판(신규공급자조사),4412,중국,가나,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
518,15,합판(신규공급자조사),4412,중국,스페인,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,724,스페인
518,15,합판(신규공급자조사),4412,중국,스페인,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
519,15,합판(신규공급자조사),4412,중국,싱가포르,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,702,싱가포르
519,15,합판(신규공급자조사),4412,중국,싱가포르,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
520,15,합판(신규공급자조사),4412,중국,아랍에미리트 연합,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,784,아랍에미리트 연합
520,15,합판(신규공급자조사),4412,중국,아랍에미리트 연합,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
521,15,합판(신규공급자조사),4412,중국,체코공화국,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,203,체코공화국
521,15,합판(신규공급자조사),4412,중국,체코공화국,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
522,15,합판(신규공급자조사),4412,중국,캐나다,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,124,캐나다
522,15,합판(신규공급자조사),4412,중국,캐나다,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
523,15,합판(신규공급자조사),4412,중국,코스타리카,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,188,코스타리카
523,15,합판(신규공급자조사),4412,중국,코스타리카,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
524,15,합판(신규공급자조사),4412,중국,콩고,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,178,콩고
524,15,합판(신규공급자조사),4412,중국,콩고,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
525,15,합판(신규공급자조사),4412,중국,폴란드,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,616,폴란드
525,15,합판(신규공급자조사),4412,중국,폴란드,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
526,15,합판(신규공급자조사),4412,중국,호주,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,36,호주
526,15,합판(신규공급자조사),4412,중국,호주,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
527,16,합판(신규공급자조사),4412,중국,가나,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,288,가나
527,16,합판(신규공급자조사),4412,중국,가나,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
528,16,합판(신규공급자조사),4412,중국,스페인,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,724,스페인
528,16,합판(신규공급자조사),4412,중국,스페인,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
529,16,합판(신규공급자조사),4412,중국,싱가포르,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,702,싱가포르
529,16,합판(신규공급자조사),4412,중국,싱가포르,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
530,16,합판(신규공급자조사),4412,중국,아랍에미리트 연합,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,784,아랍에미리트 연합
530,16,합판(신규공급자조사),4412,중국,아랍에미리트 연합,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
531,16,합판(신규공급자조사),4412,중국,체코공화국,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,203,체코공화국
531,16,합판(신규공급자조사),4412,중국,체코공화국,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
532,16,합판(신규공급자조사),4412,중국,캐나다,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,124,캐나다
532,16,합판(신규공급자조사),4412,중국,캐나다,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
533,16,합판(신규공급자조사),4412,중국,코스타리카,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,188,코스타리카
533,16,합판(신규공급자조사),4412,중국,코스타리카,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
534,16,합판(신규공급자조사),4412,중국,콩고,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,178,콩고
534,16,합판(신규공급자조사),4412,중국,콩고,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
535,16,합판(신규공급자조사),4412,중국,폴란드,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,616,폴란드
535,16,합판(신규공급자조사),4412,중국,폴란드,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
536,16,합판(신규공급자조사),4412,중국,호주,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,36,호주
536,16,합판(신규공급자조사),4412,중국,호주,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
537,17,초산에틸(2차재심),291531,일본,사우디아라비아,대한민국,392,"201511,201512,201601,201602,201603,201604,201605,201606,201607",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,682,사우디아라비아
537,17,초산에틸(2차재심),291531,일본,사우디아라비아,대한민국,392,"201511,201512,201601,201602,201603,201604,201605,201606,201607",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
538,17,초산에틸(2차재심),291531,중국,프랑스,대한민국,156,"201511,201512,201601,201602,201603,201604,201605,201606,201607",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_intermediary,251,프랑스
538,17,초산에틸(2차재심),291531,중국,프랑스,대한민국,156,"201511,201512,201601,201602,201603,201604,201605,201606,201607",X,-0.6546536707079772,2,0.6546536707079772,regulated_to_importer,410,대한민국
539,19,PET필름(2차재심),392062,인도,스위스,대한민국,699,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,757,스위스
539,19,PET필름(2차재심),392062,인도,스위스,대한민국,699,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
540,19,PET필름(2차재심),392062,인도,아일랜드,대한민국,699,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,372,아일랜드
540,19,PET필름(2차재심),392062,인도,아일랜드,대한민국,699,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
541,19,PET필름(2차재심),392062,중국,네덜란드,대한민국,156,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_intermediary,528,네덜란드
541,19,PET필름(2차재심),392062,중국,네덜란드,대한민국,156,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,1,0.6546536707079772,regulated_to_importer,410,대한민국
542,19,PET필름(2차재심),392062,중국,아일랜드,대한민국,156,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,372,아일랜드
542,19,PET필름(2차재심),392062,중국,아일랜드,대한민국,156,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
543,19,PET필름(2차재심),392062,중국,우루과이,대한민국,156,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_intermediary,858,우루과이
543,19,PET필름(2차재심),392062,중국,우루과이,대한민국,156,"201601,201602,201603,201604,201605,201606,201607,201608,201609",X,-0.6546536707079772,3,0.6546536707079772,regulated_to_importer,410,대한민국
544,20,침엽수 합판,441232,중국,미얀마,대한민국,156,"201603,201604,201605,201606,201607,201608,201609,201610,201611",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_intermediary,104,미얀마
544,20,침엽수 합판,441232,중국,미얀마,대한민국,156,"201603,201604,201605,201606,201607,201608,201609,201610,201611",X,-0.6546536707079772,0,0.6546536707079772,regulated_to_importer,410,대한민국
