pair_id,사건번호,품목,hs_code,년월,규제국,중간국,수입국,flow_type,수출량,수출총달러,isr_min,isr_best_lag,isr_risk
97,39,PET필름,392062,2022.07,태국,룩셈부르그,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.08,태국,룩셈부르그,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2021.12,태국,룩셈부르그,대한민국,regulated_to_importer,14597060.0,27940291.212,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.01,태국,룩셈부르그,대한민국,regulated_to_importer,17201992.0,32363092.428,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.02,태국,룩셈부르그,대한민국,regulated_to_importer,12313412.0,23284244.889,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.03,태국,룩셈부르그,대한민국,regulated_to_importer,17341100.0,33409399.912,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.04,태국,룩셈부르그,대한민국,regulated_to_importer,17702828.0,33907017.158,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.05,태국,룩셈부르그,대한민국,regulated_to_importer,14403888.0,27917543.008,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.06,태국,룩셈부르그,대한민국,regulated_to_importer,18428888.0,33494498.843,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.07,태국,룩셈부르그,대한민국,regulated_to_importer,9154208.0,16732222.504,-0.8451542547285166,2,0.8451542547285166
97,39,PET필름,392062,2022.08,태국,룩셈부르그,대한민국,regulated_to_importer,11392068.0,20146646.436,-0.8451542547285166,2,0.8451542547285166
98,39,PET필름,392062,2021.12,태국,튀르키예,대한민국,regulated_to_intermediary,18324.0,23172.352,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.01,태국,튀르키예,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.02,태국,튀르키예,대한민국,regulated_to_intermediary,95144.0,179510.852,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.03,태국,튀르키예,대한민국,regulated_to_intermediary,30952.0,109124.428,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.04,태국,튀르키예,대한민국,regulated_to_intermediary,22992.0,63760.018,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.05,태국,튀르키예,대한민국,regulated_to_intermediary,246616.0,601205.624,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.06,태국,튀르키예,대한민국,regulated_to_intermediary,246592.0,584200.088,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.07,태국,튀르키예,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.08,태국,튀르키예,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2021.12,태국,튀르키예,대한민국,regulated_to_importer,14597060.0,27940291.212,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.01,태국,튀르키예,대한민국,regulated_to_importer,17201992.0,32363092.428,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.02,태국,튀르키예,대한민국,regulated_to_importer,12313412.0,23284244.889,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.03,태국,튀르키예,대한민국,regulated_to_importer,17341100.0,33409399.912,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.04,태국,튀르키예,대한민국,regulated_to_importer,17702828.0,33907017.158,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.05,태국,튀르키예,대한민국,regulated_to_importer,14403888.0,27917543.008,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.06,태국,튀르키예,대한민국,regulated_to_importer,18428888.0,33494498.843,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.07,태국,튀르키예,대한민국,regulated_to_importer,9154208.0,16732222.504,-0.8451542547285166,1,0.8451542547285166
98,39,PET필름,392062,2022.08,태국,튀르키예,대한민국,regulated_to_importer,11392068.0,20146646.436,-0.8451542547285166,1,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.03,중국,벨기에,대한민국,regulated_to_intermediary,119247.0,99456.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.04,중국,벨기에,대한민국,regulated_to_intermediary,168009.0,154501.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.05,중국,벨기에,대한민국,regulated_to_intermediary,23837.0,24797.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.06,중국,벨기에,대한민국,regulated_to_intermediary,49039.0,50655.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.07,중국,벨기에,대한민국,regulated_to_intermediary,22706.0,23393.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.08,중국,벨기에,대한민국,regulated_to_intermediary,496038.0,471804.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.09,중국,벨기에,대한민국,regulated_to_intermediary,378977.0,312658.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.1,중국,벨기에,대한민국,regulated_to_intermediary,158615.0,158105.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.11,중국,벨기에,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.03,중국,벨기에,대한민국,regulated_to_importer,6911651.0,6161747.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.04,중국,벨기에,대한민국,regulated_to_importer,10149718.0,8691870.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.05,중국,벨기에,대한민국,regulated_to_importer,6624347.0,5624941.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.06,중국,벨기에,대한민국,regulated_to_importer,6699007.0,5785014.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.07,중국,벨기에,대한민국,regulated_to_importer,6671405.0,5669346.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.08,중국,벨기에,대한민국,regulated_to_importer,8069252.0,6983977.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.09,중국,벨기에,대한민국,regulated_to_importer,6979895.0,5880876.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.1,중국,벨기에,대한민국,regulated_to_importer,6297062.0,5198232.0,-0.8451542547285166,0,0.8451542547285166
99,48,도공(coated) 인쇄용지,4810,2024.11,중국,벨기에,대한민국,regulated_to_importer,6319457.0,5492533.0,-0.8451542547285166,0,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.03,중국,스페인,대한민국,regulated_to_intermediary,3871941.0,3287005.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.04,중국,스페인,대한민국,regulated_to_intermediary,1312409.0,1171983.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.05,중국,스페인,대한민국,regulated_to_intermediary,3351340.0,2852550.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.06,중국,스페인,대한민국,regulated_to_intermediary,2421367.0,2100338.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.07,중국,스페인,대한민국,regulated_to_intermediary,3450603.0,3207321.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.08,중국,스페인,대한민국,regulated_to_intermediary,3056022.0,2578613.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.09,중국,스페인,대한민국,regulated_to_intermediary,2723694.0,2149005.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.1,중국,스페인,대한민국,regulated_to_intermediary,1736287.0,1484292.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.11,중국,스페인,대한민국,regulated_to_intermediary,2917708.0,2335833.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.03,중국,스페인,대한민국,regulated_to_importer,6911651.0,6161747.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.04,중국,스페인,대한민국,regulated_to_importer,10149718.0,8691870.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.05,중국,스페인,대한민국,regulated_to_importer,6624347.0,5624941.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.06,중국,스페인,대한민국,regulated_to_importer,6699007.0,5785014.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.07,중국,스페인,대한민국,regulated_to_importer,6671405.0,5669346.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.08,중국,스페인,대한민국,regulated_to_importer,8069252.0,6983977.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.09,중국,스페인,대한민국,regulated_to_importer,6979895.0,5880876.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.1,중국,스페인,대한민국,regulated_to_importer,6297062.0,5198232.0,-0.8451542547285166,1,0.8451542547285166
100,48,도공(coated) 인쇄용지,4810,2024.11,중국,스페인,대한민국,regulated_to_importer,6319457.0,5492533.0,-0.8451542547285166,1,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.03,중국,캐나다,대한민국,regulated_to_intermediary,5660290.0,4551505.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.04,중국,캐나다,대한민국,regulated_to_intermediary,4647913.0,3823998.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.05,중국,캐나다,대한민국,regulated_to_intermediary,5226743.0,4186986.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.06,중국,캐나다,대한민국,regulated_to_intermediary,4779105.0,3867473.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.07,중국,캐나다,대한민국,regulated_to_intermediary,6183099.0,5090628.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.08,중국,캐나다,대한민국,regulated_to_intermediary,4441563.0,3574262.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.09,중국,캐나다,대한민국,regulated_to_intermediary,4464253.0,3531604.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.1,중국,캐나다,대한민국,regulated_to_intermediary,5418311.0,4255705.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.11,중국,캐나다,대한민국,regulated_to_intermediary,3441385.0,2818309.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.03,중국,캐나다,대한민국,regulated_to_importer,6911651.0,6161747.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.04,중국,캐나다,대한민국,regulated_to_importer,10149718.0,8691870.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.05,중국,캐나다,대한민국,regulated_to_importer,6624347.0,5624941.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.06,중국,캐나다,대한민국,regulated_to_importer,6699007.0,5785014.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.07,중국,캐나다,대한민국,regulated_to_importer,6671405.0,5669346.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.08,중국,캐나다,대한민국,regulated_to_importer,8069252.0,6983977.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.09,중국,캐나다,대한민국,regulated_to_importer,6979895.0,5880876.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.1,중국,캐나다,대한민국,regulated_to_importer,6297062.0,5198232.0,-0.8451542547285166,2,0.8451542547285166
101,48,도공(coated) 인쇄용지,4810,2024.11,중국,캐나다,대한민국,regulated_to_importer,6319457.0,5492533.0,-0.8451542547285166,2,0.8451542547285166
102,51,합판,4412,2024.07,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.08,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.09,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.1,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.11,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.12,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2025.01,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2025.02,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2025.03,말레이시아,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.07,말레이시아,슬로바키아,대한민국,regulated_to_importer,1692350.902,3833809.56,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.08,말레이시아,슬로바키아,대한민국,regulated_to_importer,924396.83,2533409.034,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.09,말레이시아,슬로바키아,대한민국,regulated_to_importer,754272.888,2070111.674,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.1,말레이시아,슬로바키아,대한민국,regulated_to_importer,1101287.02,3021392.36,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.11,말레이시아,슬로바키아,대한민국,regulated_to_importer,878058.49,2395238.34,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2024.12,말레이시아,슬로바키아,대한민국,regulated_to_importer,1822706.234,4968705.226,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2025.01,말레이시아,슬로바키아,대한민국,regulated_to_importer,893138.068,2466121.096,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2025.02,말레이시아,슬로바키아,대한민국,regulated_to_importer,983022.776,2707963.876,-0.8451542547285166,3,0.8451542547285166
102,51,합판,4412,2025.03,말레이시아,슬로바키아,대한민국,regulated_to_importer,983605.408,2725170.392,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.07,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.08,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.09,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.1,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.11,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.12,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2025.01,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2025.02,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2025.03,베트남,슬로바키아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.07,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.08,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.09,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.1,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.11,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2024.12,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2025.01,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2025.02,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
103,52,합판,4412,2025.03,베트남,슬로바키아,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.07,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.08,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.09,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.1,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.11,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.12,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2026.01,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2026.02,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2026.03,베트남,대만,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.07,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.08,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.09,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.1,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.11,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2025.12,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2026.01,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2026.02,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
104,55,스테인리스강 냉간압연제품,7220,2026.03,베트남,대만,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285166,3,0.8451542547285166
105,2,크라프트지(1차재심),4804,2012.04,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.05,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.06,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.07,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.08,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.09,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.1,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.11,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.12,인도네시아,독일,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.04,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.05,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.06,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.07,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.08,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.09,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.1,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.11,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
105,2,크라프트지(1차재심),4804,2012.12,인도네시아,독일,대한민국,regulated_to_importer,0.0,0.0,-0.8451542547285165,0,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.09,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.1,사우디아라비아,일본,대한민국,regulated_to_intermediary,2880000.0,1363063.699,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.11,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.12,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.01,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.02,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.03,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.04,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.05,사우디아라비아,일본,대한민국,regulated_to_intermediary,0.0,0.0,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.09,사우디아라비아,일본,대한민국,regulated_to_importer,9015440.0,10530006.137,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.1,사우디아라비아,일본,대한민국,regulated_to_importer,7452200.0,6613451.568,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.11,사우디아라비아,일본,대한민국,regulated_to_importer,18127200.0,9293008.034,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2022.12,사우디아라비아,일본,대한민국,regulated_to_importer,7040560.0,5085664.673,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.01,사우디아라비아,일본,대한민국,regulated_to_importer,6979040.0,5360868.666,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.02,사우디아라비아,일본,대한민국,regulated_to_importer,16351100.0,9425362.698,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.03,사우디아라비아,일본,대한민국,regulated_to_importer,1134000.0,1403992.765,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.04,사우디아라비아,일본,대한민국,regulated_to_importer,2358080.0,3111275.389,-0.8451542547285165,1,0.8451542547285165
106,43,부틸글리콜에테르,290943,2023.05,사우디아라비아,일본,대한민국,regulated_to_importer,5625120.0,7642231.009,-0.8451542547285165,1,0.8451542547285165
107,0,초산에틸(1차재심),291531,2012.03,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.04,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.05,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.06,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.07,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.08,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.09,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
107,0,초산에틸(1차재심),291531,2012.1,일본,미국,대한민국,regulated_to_intermediary,0.0,0.0,-0.8406680016960503,1,0.8406680016960503
